금연구역명,금연구역범위상세,시도명,시군구명,금연구역구분,금연구역지정근거명,금연구역면적,위반과태료,위반신고전화번호,소재지도로명주소,소재지지번주소,관리기관명,위도,경도,데이터기준일자
아랑유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 동일로 1127 (공릉동, 공릉1단지아파트 내)",,서울특별시 노원구청,37.62958832,127.0698565,2021-09-13
신계초등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 초안산로 29,,서울특별시 노원구청,37.62979181,127.0527686,2021-09-13
신계초등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 초안산로 29,,서울특별시 노원구청,37.62979181,127.0527686,2021-09-13
사라유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 동일로198가길 13 (공릉동, 공릉삼익4단지아파트 내)",,서울특별시 노원구청,37.62980288,127.0726209,2021-09-13
공릉삼익4단지아파트 1동뒤 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 동일로198가길 13 (공릉동, 공릉삼익4단지아파트)",,서울특별시 노원구청,37.62980288,127.0726209,2021-09-13
공릉삼익4단지아파트 3동앞 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 동일로198가길 13 (공릉동, 공릉삼익4단지아파트)",,서울특별시 노원구청,37.62980288,127.0726209,2021-09-13
용원초등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 섬밭로 144,,서울특별시 노원구청,37.62992402,127.0689414,2021-09-13
용원초등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 섬밭로 144,,서울특별시 노원구청,37.62992402,127.0689414,2021-09-13
비둘기,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉1동 708-1,,서울특별시 노원구청,37.630023,127.069178,2021-09-13
은하수,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계2동 924-1,,서울특별시 노원구청,37.630093,127.044083,2021-09-13
염광중학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 9,,서울특별시 노원구청,37.63025824,127.0492435,2021-09-13
염광여자메디텍고등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 9,,서울특별시 노원구청,37.63025824,127.0492435,2021-09-13
염광고등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 9,,서울특별시 노원구청,37.63025824,127.0492435,2021-09-13
염광중학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 9,,서울특별시 노원구청,37.63025824,127.0492435,2021-09-13
염광여자메디텍고등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 9,,서울특별시 노원구청,37.63025824,127.0492435,2021-09-13
염광고등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 9,,서울특별시 노원구청,37.63025824,127.0492435,2021-09-13
염광유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 월계로45가길 9(월계동),,서울특별시 노원구청,37.63025824,127.0492435,2021-09-13
공릉풍림아파트어린이놀이터(109동앞),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 139 (공릉동, 공릉풍림아파트)",,서울특별시 노원구청,37.63028266,127.0657018,2021-09-13
공릉풍림아파트어린이놀이터(107동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 139 (공릉동, 공릉풍림아파트)",,서울특별시 노원구청,37.63028266,127.0657018,2021-09-13
공릉풍림아파트어린이놀이터(114동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 139 (공릉동, 공릉풍림아파트)",,서울특별시 노원구청,37.63028266,127.0657018,2021-09-13
공릉풍림아파트어린이놀이터(111동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 139 (공릉동, 공릉풍림아파트)",,서울특별시 노원구청,37.63028266,127.0657018,2021-09-13
공릉풍림아파트어린이놀이터(113동뒤),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 139 (공릉동, 공릉풍림아파트)",,서울특별시 노원구청,37.63028266,127.0657018,2021-09-13
공릉풍림아파트어린이놀이터(113동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 139 (공릉동, 공릉풍림아파트)",,서울특별시 노원구청,37.63028266,127.0657018,2021-09-13
공릉2단지라이프아파트 201동앞 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 동일로198가길 149 (공릉동),,서울특별시 노원구청,37.63039003,127.0670387,2021-09-13
공릉2단지라이프아파트 202동앞 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 동일로198가길 149 (공릉동),,서울특별시 노원구청,37.63039003,127.0670387,2021-09-13
공릉2단지라이프아파트 204동앞 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 동일로198가길 149 (공릉동),,서울특별시 노원구청,37.63039003,127.0670387,2021-09-13
한무리문화공원,시설부지,서울특별시,노원구,공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉2동 481-2,,서울특별시 노원구청,37.63063478,127.073605,2021-09-13
초안2단지아파트어린이놀이터(201-202동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 우이천로 102 (월계동),,서울특별시 노원구청,37.63067857,127.0434525,2021-09-13
초안2단지아파트어린이놀이터(203-204동옆),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 우이천로 102 (월계동),,서울특별시 노원구청,37.63067857,127.0434525,2021-09-13
초안유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 우이천로 102(월계동, 초안아파트 내)",,서울특별시 노원구청,37.63067857,127.0434525,2021-09-13
동산정보산업고등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로 257,,서울특별시 노원구청,37.6307787,127.0739994,2021-09-13
동산정보산업고등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로 257,,서울특별시 노원구청,37.6307787,127.0739994,2021-09-13
꽃동산유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 공릉로 257(공릉동, 동산정보산업고등학교 내)",,서울특별시 노원구청,37.6307787,127.0739994,2021-09-13
초안산쌍용스윗닷홈아파트101동놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 덕릉로60길 222 (월계동),,서울특별시 노원구청,37.6308802,127.0439828,2021-09-13
초안산쌍용스윗닷홈아파트103동놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 덕릉로60길 222 (월계동),,서울특별시 노원구청,37.6308802,127.0439828,2021-09-13
안골,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계2동 781-1,,서울특별시 노원구청,37.630909,127.051426,2021-09-13
녹천중학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로 376,,서울특별시 노원구청,37.63108488,127.0617374,2021-09-13
녹천중학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로 376,,서울특별시 노원구청,37.63108488,127.0617374,2021-09-13
월계중학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 54,,서울특별시 노원구청,37.63113267,127.052335,2021-09-13
월계중학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로45가길 54,,서울특별시 노원구청,37.63113267,127.052335,2021-09-13
한천중학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로 265,,서울특별시 노원구청,37.63131305,127.0724411,2021-09-13
한천중학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로 265,,서울특별시 노원구청,37.63131305,127.0724411,2021-09-13
흥화브라운빌아파트 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 우이천로2나길 14 (월계동),,서울특별시 노원구청,37.63136298,127.0443728,2021-09-13
경춘선 숲길,"철길 산책로, 자전거도로, 산책로 진출입구,등 공원 조성구역 (6km)",서울특별시,노원구,공원,노원구금연구역지정및간접흡연피해방지에관한조례,184.845,50000,02-2116-4381,서울특별시 노원구 하계2동 320-27,,서울특별시 노원구청,37.631421,127.0644947,2021-09-13
월계고등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 초안산로5길 66,,서울특별시 노원구청,37.631734,127.0487142,2021-09-13
월계고등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 초안산로5길 66,,서울특별시 노원구청,37.631734,127.0487142,2021-09-13
월계청백4단지아파트어린이놀이터(401동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 월계로45가길 94 (월계동),,서울특별시 노원구청,37.63175975,127.0523395,2021-09-13
월계청백4단지아파트어린이놀이터(402동앞),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 월계로45가길 94 (월계동),,서울특별시 노원구청,37.63175975,127.0523395,2021-09-13
다연유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로45가길 94(월계동, 월계청백4단지아파트 내)",,서울특별시 노원구청,37.63175975,127.0523395,2021-09-13
월계청백3단지아파트 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 월계로45가길 89 (월계동),,서울특별시 노원구청,37.63181459,127.050545,2021-09-13
중현,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 하계2동 272-1,,서울특별시 노원구청,37.631887,127.065609,2021-09-13
한내어린이집,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 공릉로55길 88 (하계동),,서울특별시 노원구청,37.63204371,127.067951,2021-09-13
"월계역 1번, 2번, 3번 출입구",출입구로 부터 10m,서울특별시,노원구,지하철 출입구,서울특별시 간접흡연 피해방지 조례,,50000,02-2116-4381,서울특별시 노원구 월계로 53길 40,,서울특별시 노원구청,37.63210993,127.0587293,2021-09-13
하계,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 하계2동 273-3,,서울특별시 노원구청,37.632193,127.068993,2021-09-13
경기기계공업고등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로 264,,서울특별시 노원구청,37.63224131,127.0749298,2021-09-13
경기기계공업고등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로 264,,서울특별시 노원구청,37.63224131,127.0749298,2021-09-13
하계청솔아파트 702동 어린이놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 공릉로59길 25 (하계동),,서울특별시 노원구청,37.63230434,127.0721022,2021-09-13
하계청솔아파트 706동 어린이놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 공릉로59길 25 (하계동),,서울특별시 노원구청,37.63230434,127.0721022,2021-09-13
월계사슴3단지아파트 301동 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로55길 15 (월계동, 월계사슴3단지아파트)",,서울특별시 노원구청,37.63239768,127.0598488,2021-09-13
월계사슴3단지아파트 305동 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로55길 15 (월계동, 월계사슴3단지아파트)",,서울특별시 노원구청,37.63239768,127.0598488,2021-09-13
월계사슴3단지아파트 303동 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로55길 15 (월계동, 월계사슴3단지아파트)",,서울특별시 노원구청,37.63239768,127.0598488,2021-09-13
하계청솔아파트 707동 어린이놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 공릉로59길 25 (하계동),,서울특별시 노원구청,37.6323983,127.0721022,2021-09-13
아가랑어린이집,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 초안산로5길 28 (월계동),,서울특별시 노원구청,37.63251005,127.0507812,2021-09-13
중현초등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 섬밭로 181,,서울특별시 노원구청,37.63251336,127.065953,2021-09-13
중현초등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 섬밭로 181,,서울특별시 노원구청,37.63251336,127.065953,2021-09-13
월계동원베네스트아파트 105동앞 놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로53길 21 (월계동, 동원베네스트)",,서울특별시 노원구청,37.63261094,127.0585983,2021-09-13
하계학여울청구B단지 놀이터(118동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 한글비석로 6 (하계동, 학여울청구아파트)",,서울특별시 노원구청,37.6326223,127.0644667,2021-09-13
우남푸르미아아파트어린이놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 초안산로2길 91 (월계동, 월계동 우남푸르미아 아파트)",,서울특별시 노원구청,37.63279911,127.0570441,2021-09-13
SH월계사슴2단지 202동 옆 놀이터1,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로55길 16 (월계동, 월계사슴2단지아파트)",,서울특별시 노원구청,37.63295597,127.0604882,2021-09-13
SH월계사슴2단지 205동 앞 놀이터2,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로55길 16 (월계동, 월계사슴2단지아파트)",,서울특별시 노원구청,37.63295597,127.0604882,2021-09-13
이레유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 월계로55길 16(월계동, 월계사슴2단지아파트 내)",,서울특별시 노원구청,37.63295597,127.0604882,2021-09-13
초안1단지아파트어린이놀이터(101동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 덕릉로60길 185 (월계동),,서울특별시 노원구청,37.63301011,127.0440294,2021-09-13
초안1단지아파트어린이놀이터(102동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 덕릉로60길 185 (월계동),,서울특별시 노원구청,37.63301011,127.0440294,2021-09-13
초안1단지아파트어린이놀이터(103동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 덕릉로60길 185 (월계동),,서울특별시 노원구청,37.63301011,127.0440294,2021-09-13
매봉,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계3동 320-6,,서울특별시 노원구청,37.633025,127.059126,2021-09-13
선덕유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 섬밭로 190(하계동),,서울특별시 노원구청,37.6330641,127.0671226,2021-09-13
서울테크노파크친친어린이집,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 공릉로 232 (공릉동, 서울과기대 내 서울테크노파크친친 어린이집)",,서울특별시 노원구청,37.63307983,127.0767932,2021-09-13
월계대우아파트어린이놀이터-1,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 초안산로5길 22 (월계동),,서울특별시 노원구청,37.63311499,127.0519995,2021-09-13
월계대우아파트어린이놀이터-2,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 초안산로5길 22 (월계동),,서울특별시 노원구청,37.63311499,127.0519995,2021-09-13
연지초등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로55길 48,,서울특별시 노원구청,37.63319071,127.0595368,2021-09-13
연지초등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계로55길 48,,서울특별시 노원구청,37.63319071,127.0595368,2021-09-13
꿈모리유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 공릉로58길 23(하계동),,서울특별시 노원구청,37.6337152,127.072437,2021-09-13
하계5단지아파트 놀이터-2(504동 옆),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 201 (하계동, 시영아파트)",,서울특별시 노원구청,37.63388287,127.065927,2021-09-13
하계5단지아파트 놀이터-3(512-513동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 201 (하계동, 시영아파트)",,서울특별시 노원구청,37.63388287,127.065927,2021-09-13
하계5단지아파트 놀이터-1(502-506동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 201 (하계동, 시영아파트)",,서울특별시 노원구청,37.63388287,127.065927,2021-09-13
서울정민학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로58길 24,,서울특별시 노원구청,37.63389662,127.0731686,2021-09-13
서울정민학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로58길 24,,서울특별시 노원구청,37.63389662,127.0731686,2021-09-13
초안,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 월계2동 775-1,,서울특별시 노원구청,37.633947,127.051625,2021-09-13
하계장미아파트어린이놀이터(관리소옆),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 196 (하계동, 장미아파트)",,서울특별시 노원구청,37.63399744,127.0672775,2021-09-13
하계장미아파트어린이놀이터(604동앞),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 196 (하계동, 장미아파트)",,서울특별시 노원구청,37.63399744,127.0672775,2021-09-13
하계장미아파트어린이놀이터(612동앞),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 196 (하계동, 장미아파트)",,서울특별시 노원구청,37.63399744,127.0672775,2021-09-13
믿음어린이집,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 196 , 607동 102호(하계2동 장미아파트)",,서울특별시 노원구청,37.63399744,127.0672775,2021-09-13
미성아파트 1동 앞 어린이놀이터,시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 공릉로59길 28 (하계동, 미성아파트)",,서울특별시 노원구청,37.63423391,127.0696705,2021-09-13
연촌초등학교,학교출입문으로부터 직선거리 50미터이내,서울특별시,노원구,학교절대정화구역,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로58길 36,,서울특별시 노원구청,37.634416,127.0725121,2021-09-13
연촌초등학교,학교 시설의 경계로부터 10미터 이내,서울특별시,노원구,학교 시설의 경계로부터 10미터 이내,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 공릉로58길 36,,서울특별시 노원구청,37.634416,127.0725121,2021-09-13
서울연촌초병설유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,서울특별시 노원구 공릉로58길 36(하계동),,서울특별시 노원구청,37.634416,127.0725121,2021-09-13
해바라기,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,,50000,02-2116-4381,서울특별시 노원구 하계1동 277,,서울특별시 노원구청,37.634861,127.071271,2021-09-13
월계청백1단지 3놀이터(104동옆),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 초안산로 89 (월계동, 월계청백1단지아파트)",,서울특별시 노원구청,37.63583239,127.0519209,2021-09-13
월계청백1단지 1놀이터(101동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 초안산로 89 (월계동, 월계청백1단지아파트)",,서울특별시 노원구청,37.63583239,127.0519209,2021-09-13
월계청백1단지 4놀이터(108동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 초안산로 89 (월계동, 월계청백1단지아파트)",,서울특별시 노원구청,37.63583239,127.0519209,2021-09-13
월계청백1단지 2놀이터(106동옆),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 초안산로 89 (월계동, 월계청백1단지아파트)",,서울특별시 노원구청,37.63583239,127.0519209,2021-09-13
하늘유치원,시설경계 10m 이내,서울특별시,노원구,"유치원, 어린이집 시설경계 10m",국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 초안산로 89(월계동, 월계청백1단지아파트 내)",,서울특별시 노원구청,37.63583239,127.0519209,2021-09-13
목련,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,112,50000,02-2116-4381,서울특별시 노원구 하계1동 167-12,,서울특별시 노원구청,37.636084,127.074439,2021-09-13
하계역 1~6번 출입구,출입구로 부터 10m,서울특별시,노원구,지하철 출입구,서울특별시 간접흡연 피해방지 조례,,50000,02-2116-4381,서울특별시 노원구 동일로 1196,,서울특별시 노원구청,37.636342,127.068028,2021-09-13
공작,시설부지,서울특별시,노원구,어린이공원,노원구금연구역지정및간접흡연피해방지에관한조례,255,50000,02-2116-4381,서울특별시 노원구 하계1동 166-3,,서울특별시 노원구청,37.636505,127.074162,2021-09-13
하계극동건영벽산아파트놀이터(3동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 229 (하계동, 극동아파트)",,서울특별시 노원구청,37.63661903,127.0645381,2021-09-13
하계극동건영벽산아파트놀이터(5동),시설부지,서울특별시,노원구,어린이 놀이시설,국민건강증진법,,100000,02-2116-4381,"서울특별시 노원구 섬밭로 229 (하계동, 극동아파트)",,서울특별시 노원구청,37.63661903,127.0645381,2021-09-13
